time_elapsed_(s),x_force_(N),y_force_(N),z_force_(N),delta_t_(s)_x,x_position_(mm),y_position_(mm),z_position_(mm),delta_t_(s)_y,delta_x_(m),speed_x_(mm_s^-1),delta_y_(m),speed_y_(mm_s^-1),delta_z_(m),speed_z_(mm_s^-1),sliding_distance_(mm),coefficient_of_friction
1.0720000000001164,0.2527984380722,-4.5119404792786,3.23490858078,0.0019999999999527063,640.0215650379686,,,,,66.72150831030756,,1.2048656788667915,,1.4666633271468623,51.586539898933864,1.3947659931059575
1.0740000000000691,0.26095950603485,-4.5327267646789995,3.2598741054535,0.0019999999999527063,639.7698029186778,,,,,66.96551925440893,,1.1860619141513016,,1.5323545914470373,51.720470937439515,1.3904606797839592
1.0799999999999272,0.28445786237716997,-4.5915875434875,3.3244166374207,0.005999999999858119,639.518040799387,,,,,67.20953019851031,,1.1672581494358116,,1.5980458557472124,52.12372811862104,1.381170907341492
1.08199999999988,0.29051503539085,-4.621609687805201,3.3371765613556,0.0019999999999527063,639.2662786800962,,,,,67.45354114261168,,1.1484543847203217,,1.6637371200473874,52.25863520090307,1.3848861763334
1.099999999999909,0.35558313131332003,-4.7321643829346,3.3775322437286,0.018000000000029104,639.0145165608053,,,,,67.69755208671306,,1.1296506200048315,,1.7294283843475626,53.47719113846588,1.4010715639269706
1.1019999999998618,0.35809764266014005,-4.7121844291687,3.3546259403229,0.0019999999999527063,638.7627544415145,,,,,67.94156303081444,,1.1108468552893416,,1.7951196486477374,53.61307426452429,1.4046825228791764
1.1039999999998145,0.36105304956436,-4.7018687725067,3.3425738811493,,638.5109923222237,170.2955247764139,285.43876886341616,0.047999999999774445,-0.0032729075507805794,68.18557397491581,-5.241806834729856e-05,1.0920430905738516,8.931892382108009e-05,1.8608109129479127,53.7494454124709,1.4066682958533159
1.1040000000002692,0.36400845646858,-4.6915531158447,3.3305218219757005,0.0020000000004074536,638.2553297490526,,,,,68.64147944155663,,1.0182174451242705,,1.906014626589223,53.74944541250211,1.4086540688274551
1.106000000000222,0.36509034037590005,-4.676251411438,3.3000285625457995,0.0019999999999527063,637.9996671758815,,,,,69.09738490819743,,0.9443917996746893,,1.9512183402305332,53.88764018231524,1.4170336173789104
1.1080000000001746,0.37313523888588,-4.6420869827271,3.2626442909241002,0.0019999999999527063,637.7440046027103,,,,,69.55329037483824,,0.8705661542251082,,1.9964220538718436,54.026746763061624,1.4227989841369715
1.1140000000000327,0.37604269385338,-4.5008554458617995,3.1303825378418,0.005999999999858119,637.4883420295392,,,,,70.00919584147904,,0.796740508775527,,2.0416257675131537,54.44680193810056,1.4377972632587115
1.1280000000001564,0.35823974013329,-3.9661855697632005,2.6668229103087997,0.014000000000123691,637.2326794563681,,,,,70.46510130811986,,0.7229148633259459,,2.086829481154464,55.43331335642296,1.4872324496807114
1.1300000000001091,0.35654360055923,-3.8673796653748,2.5944707393646,0.0019999999999527063,636.977016883197,,,,,70.92100677476066,,0.6490892178763646,,2.1320331947957745,55.575155369969124,1.4906237355839065
1.1320000000000618,0.35249847173690996,-3.7752587795258,2.5247914791107,0.0019999999999527063,636.7213543100258,,,,,71.37691224140147,,0.5752635724267835,,2.1772369084370844,55.71790919444855,1.4952754755238433
1.1359999999999673,0.34035724401474,-3.5707638263701997,2.3796033859252996,0.0039999999999054126,636.4656917368548,,,,,71.83281770804228,,0.5014379269772024,,2.2224406220783948,56.00524046527393,1.5005709974570918
1.138010000000122,0.33285427093506004,-3.4806947708130003,2.3063468933105002,0.0020100000001548324,636.2100291636837,,,,,72.28872317468308,,0.4276122815276212,,2.267644335719705,56.15054079886623,1.5091809393065136
1.1399999999998727,0.32722246646881,-3.3831505775452,2.2445859909058,0.00198999999975058,635.9543665905126,,,,,72.7446286413239,,0.35378663607804006,,2.3128480493610155,56.29530260984432,1.5072492616689344
1.1440000000002328,0.31369769573212,-3.1835181713104,2.1208200454712,0.00400000000036016,635.6987040173415,,,,,73.2005341079647,,0.2799609906284589,,2.358051763002326,56.58810474630254,1.5010788765923286
1.1480000000001382,0.30305558443069,-2.9936921596527006,2.0171036720276003,0.0039999999999054126,635.4430414441703,,,,,73.65643957460551,,0.20613534517887766,,2.4032554766436363,56.882730504593994,1.4841538395710865
1.150000000000091,0.29629546403884993,-2.9182336330413996,1.9725440740584999,0.0019999999999527063,635.1873788709992,,,,,74.11234504124631,,0.13230969972929651,,2.448459190284946,57.030955194672984,1.4794263263467406
1.1520000000000437,0.28844183683395,-2.8347673416137997,1.936751127243,0.0019999999999527063,634.9317162978281,170.29271754180846,285.31907304402716,0.04800000000022919,-0.0035792760243956723,74.56825050788713,-2.8072346054397457e-06,0.05848405427971545,-0.00011969581938903184,2.4936629039262566,57.180091695685235,1.4636714556346442
1.1539999999999964,0.28402677178383,-2.752343416214,1.9107650518417,0.0019999999999527063,634.7397318184411,,,,,74.18155948486624,,0.09383611939721698,,2.482692202470497,57.32845481465146,1.4404405259354836
1.162000000000262,0.26124554872513,-2.5550181865692,1.8745288848877,0.008000000000265572,634.5477473390541,,,,,73.79486846184535,,0.12918818451471853,,2.4717215010147373,57.91881376236582,1.3630188401830186
