226581928,-0.031679794192314,0.0071091391146183,-0.98155415058136
226584128,-0.041765291243792,0.004391111433506,-1.3419095277786
226584328,-0.042179860174656,0.0050466880202293,-1.3600603342056
226584528,-0.043235421180725,0.0044208951294422,-1.3854823112488
226584928,-0.044191684573889,0.0032477639615536,-1.3996090888977
226585128,-0.045129843056202,0.003072414547205,-1.4070768356323
226585328,-0.045955795794725,0.0027279183268547,-1.4151915311813
226585528,-0.046323984861374,0.0024432688951492,-1.4107925891876
226585928,-0.047312770038843,0.001432579010725,-1.4113117456436
226586128,-0.048001706600189,0.0014441460371017,-1.4132676124573
226586328,-0.048686731606722,0.0016583874821663,-1.3981778621674
226586528,-0.048990659415722,0.00093033537268639,-1.3986896276474
226586728,-0.049763806164265,0.0011506117880344,-1.3852199316025
226587128,-0.051154084503651,0.00049794092774391,-1.3730720281601
226587328,-0.051382575184107,0.00036310404539108,-1.3513579368591
226587528,-0.052228253334761,0.0017556175589561,-1.3317451477051
226589128,-0.054711755365133,0.0038093514740467,-1.2403540611267
226589328,-0.055554192513227,0.0046278722584248,-1.2311183214188
226589728,-0.055729933083057,0.0057827867567539,-1.2138890028
226589928,-0.055662877857685,0.0064935721457005,-1.2016235589981
226590128,-0.055822413414717,0.0067763775587082,-1.1944545507431
226590528,-0.055235791951418,0.0076854787766933,-1.1836032867432
226590728,-0.055441316217184,0.0079564936459064,-1.1726181507111
226590928,-0.055110566318035,0.0087995454668999,-1.1738370656967
226591128,-0.054245386272669,0.0092900544404984,-1.165595293045
226591528,-0.053366851061583,0.0096551701426506,-1.1618249416351
226591728,-0.052575152367353,0.010055098682642,-1.1608840227127
226591928,-0.05117442458868,0.010143835097551,-1.1596544981003
226592128,-0.050763487815857,0.0092998333275318,-1.1694750785828
226592328,-0.050066169351339,0.010344497859478,-1.158865571022
226592728,-0.04761703312397,0.010693799704313,-1.1539098024368
226592928,-0.046757441014051,0.010939557105303,-1.1573989391327
226593728,-0.042050611227751,0.01047732308507,-1.1603133678436
226593928,-0.041147153824568,0.010717380791903,-1.1641591787338
226594328,-0.03822086378932,0.011261366307735,-1.1693975925446
226594528,-0.037358477711678,0.010975990444422,-1.1755731105804
226594728,-0.036264080554247,0.011459682136774,-1.1776056289673
226595128,-0.033994875848293,0.011865310370922,-1.1741143465042
226595328,-0.033077280968428,0.012949425727129,-1.1802097558975
226595528,-0.032323412597179,0.013243015855551,-1.1801599264145
226595928,-0.031337812542915,0.014872346073389,-1.1757307052612
226596128,-0.030334107577801,0.014623906463385,-1.1941165924072
226596328,-0.029951892793179,0.015799775719643,-1.1869127750397
226596528,-0.029612369835377,0.017003864049911,-1.1868327856064
226596928,-0.029423721134663,0.018341280519962,-1.1933145523071
226597128,-0.0296232663095,0.01948406919837,-1.196338057518
226597528,-0.029451437294483,0.020288620144129,-1.2026093006134
226597728,-0.029649250209332,0.021245442330837,-1.2064602375031
226598528,-0.03187408670783,0.024844072759151,-1.223562002182
226598728,-0.032535139471292,0.025508981198072,-1.2262630462646
226598928,-0.033238045871258,0.026175621896982,-1.2305921316147
226599528,-0.03546305000782,0.027724709361792,-1.2447118759155
226599728,-0.037243254482746,0.028471425175667,-1.2513049840927
226600128,-0.038917902857065,0.029331352561712,-1.2564336061478
226600328,-0.03941411152482,0.029834602028131,-1.2630620002747
226600528,-0.040213912725449,0.029707029461861,-1.2645194530487
226600728,-0.041034054011106,0.029970835894346,-1.2680503129959
226600928,-0.042247641831636,0.029697865247726,-1.270393371582
226601328,-0.043609812855721,0.030464362353086,-1.2790573835373
226601728,-0.045157950371504,0.030409153550863,-1.2794505357742
226601928,-0.046040676534176,0.030347742140293,-1.2842631340027
226602128,-0.046156905591488,0.030726660043001,-1.2840898036957
