time_elapsed_(s),x_force_(N),y_force_(N),z_force_(N),delta_t_(s)_x,x_position_(mm),y_position_(mm),z_position_(mm),delta_t_(s)_y,delta_x_(m),speed_x_(mm_s^-1),delta_y_(m),speed_y_(mm_s^-1),delta_z_(m),speed_z_(mm_s^-1),sliding_distance_(mm),coefficient_of_friction
0.6720000000002528,0.300996124744415,-6.772034883499149,5.1838619709015,,662.107702082212,170.39222316567654,285.61871774342563,0.04800000000022919,-0.0025295964850535757,52.69992677169786,-2.6765268572370715e-05,0.5576097619217274,-7.898796231925465e-05,1.6455825483099475,30.738520085037095,1.3097578746797907
0.706000000000131,0.29938325285912,-6.567271232604999,4.83065366745,0.038000000000010914,661.7374335806688,,,,,51.63053275860042,,0.5852698469526348,,1.3727872191655086,32.493958198823215,1.3594994973157997
0.7100000000002638,0.29493328928947,-6.4313883781433,4.6739954948425,0.004000000000132786,661.3671650791256,,,,,50.56113874550298,,0.6129299319835424,,1.0999918900210695,32.69620275381194,1.375993705008913
0.7120000000002165,0.29024389386177,-6.367050647735599,4.5972995758057005,0.0019999999999527063,660.9968965775824,,,,,49.491744732405536,,0.6405900170144498,,0.8271965608766305,32.79518624327441,1.3849544809399854
0.7140000000001692,0.28982609510421997,-6.2996983528137,4.5142712593079,0.0019999999999527063,660.6266280760393,,,,,48.42235071930809,,0.6682501020453573,,0.5544012317321916,32.89203094471073,1.395507268160826
0.7180000000000746,0.28393071889877003,-6.1562161445617996,4.3540639877319,0.0039999999999054126,660.2563595744961,,,,,47.352956706210655,,0.6959101870762648,,0.28160590258775264,33.081442771531094,1.413901164959376
0.7200000000000273,0.27518981695175004,-6.01917719841005,4.19667601585385,,659.8860910729529,170.35749179261555,285.6182948359004,0.047999999999774445,-0.0022216110092589947,46.28356269311321,-3.473137306098106e-05,0.7235702721071723,-4.22907525277072e-07,0.008810573443313733,33.17400989691513,1.435066303396265
0.7260000000001128,0.26644891500473,-5.8821382522583,4.0392880439758,0.008000000000038199,659.7597034850306,,,,,46.3453284029763,,0.694427137532591,,0.03219646722672584,33.45208186733695,1.4562314418331541
0.7280000000000655,0.2658793926239,-5.7993836402892995,3.9662637710571005,0.0019999999999527063,659.6333158971082,,,,,46.40709411283939,,0.6652840029580097,,0.05558236101013795,33.544896055560436,1.4621780030387719
0.7300000000002456,0.2617244720459,-5.733601093292201,3.892618894577,0.00200000000018008,659.5069283091859,,,,,46.468859822702484,,0.6361408683834285,,0.07896825479355006,33.63783377521421,1.472941803082743
0.7339900000001762,0.25600779056549,-5.6103248596191,3.7609746456146,0.00398999999993066,659.3805407212636,,,,,46.53062553256557,,0.6069977338088473,,0.10235414857696216,33.823490971085924,1.4917210000766405
0.7360000000001037,0.25010532140732,-5.5490517616272,3.6990718841552996,0.0020099999999274587,659.2541531333412,,,,,46.59239124242866,,0.577854599234266,,0.12574004236037425,33.917141677479826,1.5001200126432126
0.7380000000000564,0.24583368003367997,-5.4858522415161,3.6440851688384996,0.0019999999999527063,659.1277655454189,,,,,46.65415695229175,,0.5487114646596847,,0.1491259361437864,34.0104499913822,1.505412740741358
0.7420000000001892,0.23900014162064,-5.3904552459717,3.5414705276489,0.004000000000132786,659.0013779574966,,,,,46.71592266215484,,0.5195683300851035,,0.1725118299271985,34.19731368203703,1.522095187264003
0.7439900000001671,0.23615972697735,-5.348361492156999,3.4941678047180003,0.001989999999977954,658.8749903695742,,,,,46.77768837201793,,0.4904251955105222,,0.1958977237106106,34.29040128189631,1.5306538755624084
0.7460000000000946,0.22917157411575,-5.2986760139464995,3.4570031166077,0.0020099999999274587,658.7486027816519,,,,,46.839454081881016,,0.46128206093594093,,0.2192836174940227,34.38454858459749,1.532736834540665
0.7480000000002747,0.22648361325264002,-5.2480340003967,3.4222922325133998,0.00200000000018008,658.6222151937296,,,,,46.90121979174411,,0.43213892636135964,,0.2426695112774348,34.47835102418942,1.5334850573360999
0.7500000000002274,0.22432067990302998,-5.2215828895569,3.3905396461487003,0.0019999999999527063,658.4958276058072,,,,,46.9629855016072,,0.4029957917867784,,0.2660554050608469,34.572276995190414,1.5400447818057736
0.7520000000001801,0.2227837741375,-5.1968541145325,3.3663711547852,0.0019999999999527063,658.3694400178849,,,,,47.02475121147029,,0.3738526572121971,,0.289441298844259,34.66632649761113,1.5437555384067858
0.7560000000000855,0.21522837877273998,-5.156155109405501,3.3356652259827,0.0039999999999054126,658.2430524299626,,,,,47.08651692133338,,0.3447095226376159,,0.3128271926276711,34.85467256529201,1.5457651652936715
0.7580000000002656,0.21331860125065,-5.1352682113647,3.3305115699768,0.00200000000018008,658.1166648420402,,,,,47.148282631196466,,0.3155663880630346,,0.3362130864110832,34.948969130562894,1.5418857143920601
