218543919,-0.045929756015539,0.040001012384892,-0.49022325873375
218545119,-0.049414504319429,0.047865305095911,-0.50302582979202
218545319,-0.049850698560476,0.049417577683926,-0.50584417581558
218545519,-0.050362832844257,0.050485152751207,-0.51703572273254
218545719,-0.050575621426105,0.051803234964609,-0.5219851732254
218546119,-0.052168015390635,0.054852850735188,-0.5423139333725
218546319,-0.05278442054987,0.05661791190505,-0.54718685150146
218546519,-0.05343759432435,0.058173760771751,-0.55139046907425
218546919,-0.054174363613129,0.061674769967794,-0.56312441825867
218547119,-0.054634753614664,0.063657648861408,-0.56053853034973
218547319,-0.054817590862513,0.064076915383339,-0.57083797454834
218547719,-0.056303143501282,0.067909672856331,-0.58574599027634
218547919,-0.057026781141758,0.069395788013935,-0.57864111661911
218548119,-0.057287067174911,0.07121454924345,-0.57665240764618
218548519,-0.057534277439117,0.073501527309418,-0.58933347463608
218548719,-0.058107767254114,0.074691027402878,-0.59506720304489
218550319,-0.059665236622095,0.07932460308075,-0.66608953475952
218550519,-0.059595722705126,0.079938545823097,-0.66746377944946
218550719,-0.059831254184246,0.080034546554089,-0.6799938082695
218550919,-0.059684123843908,0.079636409878731,-0.6950216293335
218551119,-0.06007231771946,0.079274587333202,-0.70805448293686
218551319,-0.05969300866127,0.078888349235058,-0.72935634851456
218551719,-0.059122256934643,0.078400686383247,-0.76324290037155
218551919,-0.059483405202627,0.077908895909786,-0.78741538524628
218552119,-0.059329010546207,0.076848976314068,-0.80842179059982
218552520,-0.058686621487141,0.075459592044353,-0.85875624418259
218552719,-0.058114416897297,0.074232369661331,-0.88495761156082
218552919,-0.057491417974234,0.073495209217072,-0.90917932987213
218553319,-0.056629367172718,0.07185235619545,-0.95784479379654
218553519,-0.056096725165844,0.07082138210535,-0.98521715402603
218553719,-0.05531782284379,0.069374158978462,-1.0093801021576
218554119,-0.054193027317524,0.067949011921883,-1.0606708526611
218555119,-0.051103960722685,0.063700452446938,-1.1637200117111
218555319,-0.049836840480566,0.063399091362953,-1.1814650297165
218555519,-0.048710033297539,0.062588788568974,-1.201099395752
218555719,-0.049057770520449,0.062061566859484,-1.2073080539703
218555919,-0.048084240406752,0.061403587460518,-1.2236242294312
218556319,-0.046900268644094,0.060491748154163,-1.2465752363205
218556719,-0.045693162828684,0.059957653284073,-1.255321264267
218556919,-0.044909678399563,0.060055889189243,-1.2532666921616
218557119,-0.044552162289619,0.060063879936934,-1.2584179639816
218557319,-0.044248290359974,0.060433857142925,-1.2539111375809
218557519,-0.043774824589491,0.060022529214621,-1.2498118877411
218557719,-0.044102389365435,0.060199052095413,-1.2502067089081
218558119,-0.043104607611895,0.060625355690718,-1.2332482337952
218558319,-0.042386166751385,0.06022073328495,-1.2232612371445
218558519,-0.042934231460094,0.061077140271664,-1.2137986421585
218558919,-0.043320748955011,0.061749592423439,-1.1899791955948
218559719,-0.042948368936777,0.063911117613316,-1.1300667524338
218559919,-0.042909029871225,0.063849702477455,-1.1168804168701
218560119,-0.042629912495613,0.064803227782249,-1.1037876605988
218560719,-0.04347201436758,0.066141821444035,-1.0589179992676
218560919,-0.043553989380598,0.066576898097992,-1.0448981523514
218561119,-0.043384116142988,0.066805273294449,-1.0341157913208
218561319,-0.043702181428671,0.067496784031391,-1.0210121870041
218561519,-0.044123064726591,0.068214327096939,-1.0065416097641
218561719,-0.044031422585249,0.068506859242916,-0.99864590167999
218562119,-0.043891835957766,0.069863110780716,-0.96972966194153
218562319,-0.044065061956644,0.070278957486153,-0.96630847454071
218562719,-0.04448102787137,0.071452423930168,-0.95126956701279
218562919,-0.043823160231113,0.071895495057106,-0.9513823390007
218563119,-0.043727103620768,0.073121711611748,-0.93341737985611
218563319,-0.043967217206955,0.073854237794876,-0.93005985021591
218563719,-0.043632108718157,0.074551835656166,-0.92432731389999
218564519,-0.042994413524866,0.076607525348663,-0.93190628290176
218564719,-0.042875055223703,0.077078476548195,-0.93411731719971
218565719,-0.042360350489616,0.079990118741989,-0.94900780916214
218566119,-0.042616166174412,0.080629378557205,-0.96306276321411
218566319,-0.042444337159395,0.080886147916317,-0.96493518352509
218566519,-0.04253888502717,0.081927120685577,-0.9718611240387
218566919,-0.042162705212831,0.082196071743965,-0.98337113857269
218567119,-0.042677521705627,0.082663893699646,-0.98243069648743
218567319,-0.043033473193645,0.082457304000854,-0.9947412610054
218567719,-0.043627191334963,0.083013311028481,-1.0035742521286
218567919,-0.044096074998379,0.083545282483101,-1.007160782814
218568119,-0.044557135552168,0.083648599684238,-1.016987323761
218571719,-0.057248175144196,0.082133375108242,-1.0547018051147
218571919,-0.057448446750641,0.082287155091763,-1.0592293739319
218572119,-0.058544687926769,0.081867501139641,-1.0569134950638
218572519,-0.060091819614172,0.082106776535511,-1.0624305009842
218573319,-0.061185769736767,0.082353591918945,-1.0544018745422
218573519,-0.061721205711365,0.081993728876114,-1.0524055957794
218573719,-0.061626490205526,0.082269325852394,-1.052509188652
218573919,-0.06194656714797,0.082625284790993,-1.047670841217
218574319,-0.062758214771748,0.082684122025967,-1.045826792717
218574519,-0.0621073320508,0.082275085151196,-1.0430891513824
218574719,-0.062830582261086,0.082368403673172,-1.0425772666931
218574919,-0.062773585319519,0.081878289580345,-1.0421859025955
218575119,-0.063163004815578,0.082054197788239,-1.0382852554321
218575519,-0.062988936901093,0.082185059785843,-1.0337896347046
218575719,-0.063370540738106,0.082263797521591,-1.0327572822571
218575919,-0.063423402607441,0.081684663891792,-1.0298979282379
218576519,-0.063481688499451,0.080928169190884,-1.0256161689758
218576719,-0.06345234811306,0.080899782478809,-1.0202115774155
218576919,-0.063832387328148,0.080519579350948,-1.029529094696
218577319,-0.063195809721947,0.079889982938766,-1.0144522190094
218578119,-0.063518673181534,0.077451184391975,-1.008659362793
