1.584352388098011017e+09,6.942045960531181281e-01,1.707454069175455835e-01,2.859025625110228619e-01
1.584352388105895996e+09,6.941626074479270159e-01,1.707346050830841899e-01,2.859105531911591003e-01
1.584352388113980770e+09,6.940434515007227745e-01,1.707367453732999141e-01,2.858326312726491292e-01
1.584352388121960878e+09,6.938839533918669256e-01,1.707433069198650011e-01,2.857376464220936496e-01
1.584352388129921436e+09,6.936978795566218770e-01,1.707435635684697861e-01,2.856486821901945139e-01
1.584352388137943506e+09,6.934965660360897788e-01,1.707236647216768544e-01,2.855888129113445806e-01
1.584352388145988226e+09,6.933287331793119845e-01,1.707111744662437869e-01,2.855521759913199342e-01
1.584352388154004574e+09,6.931313696102293642e-01,1.707135266993729528e-01,2.855453343827052959e-01
1.584352388161973953e+09,6.929147969515683236e-01,1.707088087473316584e-01,2.855347832029729860e-01
1.584352388169996977e+09,6.926607687024208815e-01,1.706870423457347297e-01,2.855032756566049934e-01
1.584352388177946568e+09,6.924024589903680083e-01,1.707139633710996474e-01,2.855760738484746097e-01
1.584352388185978174e+09,6.920592103721610044e-01,1.707188436769588868e-01,2.855452506182428740e-01
1.584352388194049358e+09,6.917180639847112511e-01,1.707062125521034979e-01,2.855762031408420332e-01
1.584352388201966763e+09,6.913087322744506658e-01,1.707178673824184256e-01,2.855918355005701570e-01
1.584352388210022688e+09,6.908846165143635032e-01,1.706871231766698693e-01,2.855755683999629535e-01
1.584352388217887163e+09,6.904676007375546432e-01,1.706999919458201120e-01,2.856025914869345650e-01
1.584352388225934982e+09,6.900315079513796857e-01,1.706857280003377386e-01,2.856188595815609688e-01
1.584352388233934164e+09,6.896185614223577787e-01,1.706960147007970385e-01,2.856594193686606276e-01
1.584352388241984129e+09,6.892087965462365684e-01,1.706726193431407912e-01,2.856529626428959689e-01
1.584352388249971628e+09,6.887698089374385546e-01,1.706688329655225989e-01,2.856355606239102674e-01
1.584352388257995129e+09,6.883608716863135468e-01,1.707159223673091475e-01,2.856610557489682178e-01
1.584352388266024590e+09,6.879399562620222008e-01,1.706883183584609331e-01,2.855843173228902465e-01
1.584352388274024725e+09,6.875596260458757270e-01,1.706438113508882970e-01,2.856072550746114880e-01
1.584352388281965256e+09,6.871866284994472274e-01,1.706640411590466533e-01,2.856282260764916314e-01
1.584352388290109158e+09,6.867892459739433075e-01,1.706813518226048543e-01,2.856151291967601313e-01
1.584352388297966480e+09,6.864342440275005286e-01,1.706653566212247286e-01,2.856162512542894105e-01
1.584352388305971146e+09,6.860315347784420315e-01,1.706453378800818210e-01,2.856177682483924674e-01
1.584352388313984632e+09,6.856560523793059359e-01,1.706663751667559514e-01,2.856134984310974012e-01
1.584352388321955681e+09,6.852740005540794987e-01,1.706579465744073598e-01,2.856009764597962075e-01
1.584352388330067396e+09,6.849147321604870386e-01,1.706510437211450348e-01,2.855881164862632549e-01
1.584352388338017464e+09,6.845493892798432123e-01,1.706230527122885865e-01,2.856341320921757521e-01
1.584352388346006870e+09,6.841917046416188253e-01,1.706525947454458347e-01,2.856548287684756993e-01
1.584352388353995085e+09,6.838188077773369455e-01,1.706420788005515443e-01,2.856430660988538150e-01
1.584352388361969948e+09,6.834665931467406308e-01,1.706216145283170338e-01,2.857086146409566485e-01
1.584352388369989872e+09,6.830771937355588630e-01,1.706426265793871411e-01,2.857066824406961913e-01
1.584352388377974987e+09,6.826905708229032976e-01,1.706414883167057528e-01,2.857224064085257531e-01
