timestamp,actual_TCP_pose_0,actual_TCP_pose_1,actual_TCP_pose_2,actual_TCP_pose_3,actual_TCP_pose_4,actual_TCP_pose_5
5459.335999999999,0.6287374411821043,-0.04178241518057202,0.48717614117738767,3.075603152980299,-0.5789524691065365,0.09069535365872652
5459.384,0.628762764045246,-0.04177033956958234,0.4871874590902363,3.0755875055703807,-0.578893374384876,0.090725745766622
5459.432,0.6287652978906788,-0.041792137186608756,0.48716215495254017,3.075610689659026,-0.5789535425832305,0.09063959110588267
5459.48,0.6287384371738118,-0.04176742489996294,0.48717614117738767,3.0756076129152388,-0.5789343270320093,0.09069568177681077
5459.527999999999,0.6287492499104831,-0.0418032118844971,0.48715925126816007,3.075593387104385,-0.5789890657534017,0.09061781053183991
5459.576,0.6287475487592123,-0.041741943914300535,0.4871783210567413,3.075591243050549,-0.5788945623098902,0.09070864545645353
5459.624,0.6287587329907862,-0.04177993142941168,0.4871563369393719,3.075632045994423,-0.5789569098455503,0.0906643043615041
5459.672,0.6287478159790193,-0.04176960201245281,0.48716312371030235,3.075621631773787,-0.5789365799401243,0.09068040839852815
5459.719999999999,0.6287371215245828,-0.04176811823785271,0.487174703330947,3.075604635212012,-0.5788954033531074,0.09067398223792196
5459.768,0.6287652801037898,-0.041770137362523455,0.4871737081081652,3.075591896552856,-0.5789515574964862,0.09071076389033761
5459.816,0.628744451572857,-0.04177310604396183,0.48716025404010876,3.075585653623899,-0.5788929438721692,0.090630962871159
5459.864,0.6287418842562541,-0.041764370349939677,0.48716892246696575,3.075578547251158,-0.5789111813801967,0.09066807572552482
5459.911999999999,0.6287511811273223,-0.041723292590893885,0.4871631208152187,3.0756592202211332,-0.5788094645853683,0.09068403181333762
5459.96,0.6287472431682567,-0.041789385309310506,0.4871696556235495,3.075567271352683,-0.5789663433692643,0.09066778609348358
5460.008,0.6287569152975553,-0.04177496912518262,0.48717517293228596,3.0756011303350803,-0.5789331473507363,0.09065519254361523
